source,make,model,year,price,mileage,location,listing_date,link_to_buyer,link_to_image
autotrader,Hyundai,Elantra,2013,6490,237927,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/hyundai/elantra/north%20york/ontario/5_60095586_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=50_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Nissan,Sentra,2011,6490,178856,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/nissan/sentra/north%20york/ontario/5_59792749_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=51_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Dodge,,2012,6490,248500,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/dodge/grand%20caravan/north%20york/ontario/5_59628848_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=52_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Dodge,Journey,2011,6958,197877,MISSISSAUGA,2023-12-08,https://www.autotrader.ca/a/dodge/journey/mississauga/ontario/5_60758910_on20070730112013555/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=53_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Dodge,Journey,2012,6980,224100,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/dodge/journey/north%20york/ontario/5_58928107_20170519165500647/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=54_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Dodge,,2010,6988,167878,TORONTO,2023-12-08,https://www.autotrader.ca/a/dodge/grand%20caravan/toronto/ontario/5_60277987_on20070808232407167/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=55_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Hyundai,Elantra,2013,6990,207195,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/hyundai/elantra/north%20york/ontario/5_60692615_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=56_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Volkswagen,CC,2010,6990,224680,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/volkswagen/passat%20cc/north%20york/ontario/5_60630685_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=57_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Mazda,Mazda3,2013,6990,234881,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/mazda/mazda3/north%20york/ontario/5_60428071_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=58_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Cadillac,XT4,2022,37988,39090,LAVAL,2023-12-08,https://www.autotrader.ca/a/cadillac/xt4/laval/quebec/5_60117011_20070111122706686/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Mazda,Mazda3,2011,6990,172000,TORONTO,2023-12-08,https://www.autotrader.ca/a/mazda/mazda3/toronto/ontario/5_60359192_on20080123125632757/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=59_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,Hyundai,Veloster,2013,6990,249978,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/hyundai/veloster/north%20york/ontario/5_60276073_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=60_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202312/0608/3025/2e65e00d-07e9-4199-8e28-c6239268ecf9_overlay.jpg-180x135
autotrader,BMW,X4,2020,63998,91000,MISSISSAUGA,2023-12-08,https://www.autotrader.ca/a/bmw/x4%20m/mississauga/ontario/5_59482938_20191025175411329/?showcpo=ShowCpo&ncse=no&ursrc=ts&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Chevrolet,Cruze,2018,17999,104305,OAKVILLE,2023-12-08,https://www.autotrader.ca/a/chevrolet/cruze/oakville/ontario/5_60674217_on20090311093054836/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=1&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Ram,,2022,70995,21579,MILTON,2023-12-08,https://www.autotrader.ca/a/ram/3500/milton/ontario/5_60725238_on20080206114744304/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=2&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Honda,Odyssey,2018,31998,151500,TORONTO,2023-12-08,https://www.autotrader.ca/a/honda/odyssey/toronto/ontario/5_59640392_20230620142533878/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=3&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Infiniti,CONVERTIBLE,2009,17998,89500,TORONTO,2023-12-08,https://www.autotrader.ca/a/infiniti/g/toronto/ontario/5_59003531_20230620142533878/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=4&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Cadillac,SRX,2014,16000,145000,TORONTO,2023-12-08,https://www.autotrader.ca/a/cadillac/srx/toronto/ontario/19_12715643_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=5&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Mercedes-Benz,C-Class,2015,23300,101000,OAKVILLE,2023-12-08,https://www.autotrader.ca/a/mercedes-benz/c-class/oakville/ontario/19_12706170_/?showcpo=ShowCpo&ncse=no&ursrc=pl&urp=6&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Ford,Escape,2022,28995,19725,MISSISSAUGA,2023-12-08,https://www.autotrader.ca/a/ford/escape/mississauga/ontario/5_57857108_on20080331102336047/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=7&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Land Rover,Discovery,2020,36995,30013,MISSISSAUGA,2023-12-08,https://www.autotrader.ca/a/land%20rover/discovery%20sport/mississauga/ontario/5_60001000_on20080331102336047/?showcpo=ShowCpo&ncse=no&ursrc=xpl&urp=8&urm=8&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Kia,Rio,2013,6990,199527,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/kia/rio/north%20york/ontario/5_60172256_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=61_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Honda,Civic,2011,6990,259345,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/honda/civic/north%20york/ontario/5_60139651_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=62_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Dodge,Journey,2012,6990,207305,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/dodge/journey/north%20york/ontario/5_60080464_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=63_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Kia,Forte,2013,6990,207204,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/kia/forte/north%20york/ontario/5_60080449_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=64_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Chevrolet,Cruze,2014,6990,233696,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/chevrolet/cruze/north%20york/ontario/5_59792997_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=65_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Nissan,Sentra,2015,6990,220656,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/nissan/sentra/north%20york/ontario/5_59792761_20190502164350235/?showcpo=ShowCpo&ncse=no&orup=66_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Mazda,Mazda3,2012,6990,190000,TORONTO,2023-12-08,https://www.autotrader.ca/a/mazda/mazda3/toronto/ontario/5_59754019_on20080123125632757/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=67_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Hyundai,Accent,2013,6990,207950,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/hyundai/accent/north%20york/ontario/5_59585202_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=68_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Honda,Civic,2012,6990,247232,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/honda/civic/north%20york/ontario/5_59585201_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=69_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Hyundai,Santa Fe,2011,6990,232595,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/hyundai/santa%20fe/north%20york/ontario/5_59480070_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=70_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Mazda,Mazda3,2012,6990,237000,TORONTO,2023-12-08,https://www.autotrader.ca/a/mazda/mazda3/toronto/ontario/5_59412669_on20080123125632757/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=71_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Dodge,Journey,2012,6990,236080,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/dodge/journey/north%20york/ontario/5_59256366_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=72_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Kia,Rio,2013,6990,191138,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/kia/rio%205-door/north%20york/ontario/5_59098939_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=73_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Porsche,Cayenne,2018,41999,116357,TORONTO,2023-12-08,https://www.autotrader.ca/a/porsche/cayenne/toronto/ontario/5_57988889_on20080227102424860/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Mitsubishi,Lancer,2013,6990,219054,NORTH YORK,2023-12-08,https://www.autotrader.ca/a/mitsubishi/lancer/north%20york/ontario/5_59098933_20190502164350235/?showcpo=ShowCpo&ncse=no&ursrc=boost_hl&orup=74_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
autotrader,Mazda,Mazda3,2013,6990,227000,TORONTO,2023-12-08,https://www.autotrader.ca/a/mazda/mazda3/toronto/ontario/5_59054552_on20080123125632757/?showcpo=ShowCpo&ncse=no&ursrc=boost&orup=75_15_58770&sprx=50,https://tdrpmimages.azureedge.net/photos/import/202309/1502/2539/579d154a-b014-49bc-b3e4-715e92125d92.jpg-180x135
