Source,Make,Model,Year,Price,Mileage,Location,Listing_date,Link_to_buyer,Link_to_image
carpages,Hyundai,Santa Fe,2023,42988,8209,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2023-hyundai-santa-fe-10733408/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Mercedes-Benz,,2021,59988,5394,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2021-mercedes-benz-sprinter-10733405/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Subaru,Forester,2018,23988,116940,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2018-subaru-forester-10733402/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Jeep,Grand Cherokee,2021,46988,25694,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2021-jeep-grand-cherokee-10733399/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Jeep,Grand Cherokee,2021,48988,43346,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2021-jeep-grand-cherokee-10733387/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Nissan,Sentra,2023,26988,5267,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2023-nissan-sentra-10733381/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Jeep,Compass,2021,29988,21949,"Burlington, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/burlington/2021-jeep-compass-10733378/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Ford,,2019,32995,148518,"St Catharines, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/st-catharines/2019-ford-f-150-10733369/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Ford,Fusion,2017,14995,187987,"St Catharines, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/st-catharines/2017-ford-fusion-10733366/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
carpages,Jeep,Wrangler,2021,46586,26212,"Waterloo, ON",2023-12-02,https://www.carpages.ca/used-cars/ontario/waterloo/2021-jeep-wrangler-10733339/,https://www.carpages.ca/images/primary/placeholder/no-photo-anim.svg
